symbol,name,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d
MOONLIGHT,Moonlight Token,2.527297284350214e-08,43337.9981228,0.0,-0.77321347,1.08440743,8.33647765,29.30377085,177.81293248,183.38380036
ISAAC,Bitcoin breaking $100 in 2013,0.00043388299048858125,40789.87794729,0.0,-0.25094193,-36.67249821,-60.72635145,-73.39300615,-73.39300615,-73.39300615
LPOOL,Launchpool,0.07426334390593861,42507.95042066,0.0,-1.41131765,-6.11490341,24.08136604,-29.92952072,32.35029452,9.95098228
WIFE,Wifejak,0.001994211164707214,40819.11971424,0.0,-2.30278881,22.7571049,-31.57467721,-71.64676034,199.23769353,551.83899025
SHIB,Shibwifhat,0.0018926928063317085,40841.408143,0.0,-0.44609107,3.6027412,35.46083803,-5.93615085,-7.59543838,-10.59101926
SAAD,Saad Boi,0.001804567374597507,40940.67142079,0.0,1.56416278,11.47083127,-5.9618247,-5.9618247,-5.9618247,-5.9618247
DV,Dreamverse,0.00106762395344978,40988.35657324,0.0,-0.42960024,-0.17207558,-0.64042126,4.17609172,27.13928502,18.62815135
PURR,SpartaCats,4.940684909043834e-09,41058.99957946,0.0,1.34133051,-0.76773211,-16.25626983,-36.87507108,-42.72387873,-44.59230908
EGAX,Egochain,0.6297839317928358,41128.43079934,0.0,0.00547508,-9.92121251,-13.4662714,-44.12671706,-33.18586774,-44.33644564
LIMITLESS,Limitless,0.0009721928119593163,41410.73883504,0.0,-0.75083389,18.52459164,-17.03750952,-65.09653186,-65.09653186,-65.09653186
UBSN,Silent Notary,1.2032525093023043e-05,41417.17530877,0.0,2.13284096,7.30304657,5.95127718,-13.12724211,79.81626749,100.22364268
BINK,Big Dog Fink,0.0008584252000144383,41662.02386738,0.0,-0.11371738,0.94863313,11.44843023,-30.71552527,416.30740978,416.30740978
CLBK,Cloudbric,0.002386115841498243,42089.36746465,0.0,-3.21488147,-0.07982613,-12.26961891,45.51057047,36.30380417,42.64377565
STIX,STIX,0.0005047601279225486,42316.56883861,0.0,0.59118798,-8.35201418,-13.47309295,-53.3894958,-22.34817574,-22.34817574
CAL,FitBurn,3.064824240958442e-05,42291.58616601,0.0,-12.36926658,-0.8616042,-7.50203843,-40.8167369,-51.47400029,-56.80140937
USX,dForce USD,0.9978681461613621,42375.09883819,0.0,-0.00639644,-0.11251974,-0.02950587,0.20011798,0.39808587,0.16593341
XPX,XPX,1.4445442448825288e-05,42456.37965754,0.0,-0.52187968,1.75580396,10.9074801,-47.36619713,-32.49233468,-40.99702901
CTF,CryptoTradingFund,1.0644697561385634,43310.54746367,0.0,-1.29725637,3.82376137,11.23927479,-22.67030637,66.44697156,11.27133567
GET,Get AI,9.284151794002218,42497.17587602,0.0,-1.92645,2.75798272,6.18707124,-11.03230765,-4.68787173,-4.68787173
DOC,Dollar on Chain,0.9912937641856628,42504.69976704,0.0,0.25735434,-0.18800193,-0.03402301,-1.19479326,-1.0700731,-0.40121698
NAIFU,Naifu,0.0003420389171509841,42568.64087432,0.0,1.36724815,-1.67872117,-1.67872117,-1.67872117,-1.67872117,-1.67872117
GRELF,GRELF,0.5079143489272985,42580.16150498,0.0,-1.23441441,3.27104407,11.55179812,-23.21478259,97.69117924,67.81520681
X,CruxDecussata,0.06231925721526527,42597.47919952,0.0,-3.32685148,-11.4706577,15.64753474,40.21267516,31.48020658,82.53594667
RAIN,Precipitate.AI,0.0029369789324358918,42699.72874588,0.0,0.19140818,-35.6595504,14.23031515,-58.40439619,42.37017414,-24.63997033
EXCC,ExchangeCoin,0.01918363128776208,42735.2085164,0.0,2.97085725,3.05548914,-1.57920565,-23.62223579,19.26763477,25.30636086
SEND,Send,0.00015324418685455844,42726.76945408,0.0,-0.22810898,-8.41062945,27.15037908,75.74450099,39.66550819,88.33179802
OLEA,Olea Token,0.001101869274811125,42762.65664104,0.0,2.52309969,-19.67622889,-86.51671875,-88.94748168,-83.24013632,2.09643112
AJUN,Ajuna Network,0.010198133160758339,42813.00843787,0.0,0.09938123,-0.10035658,14.67667389,-39.03225658,-33.54046504,-55.62946061
SFG,SolForge Fusion,1.77330687140659,42826.91995495,0.0,-0.10565408,3.32980415,22.28140129,16.89975166,16.89975166,16.89975166
TSLT,Tamkin,0.0037276805875458402,43130.2577104,0.0,0.05752814,-30.904744,-30.904744,-5.51775389,-31.51353577,-44.60687545
OXA,Onyx Arches,0.00350181199591132,43276.24056711,0.0,-2.7673811,34.70843595,3.18957064,-10.06883549,-10.06883549,-10.06883549
SPA,Spartacus,55.43524397315882,147982.80815781,0.0,-0.3272658,-2.00997156,14.74153366,-40.00181668,81.17187207,81.8377478
TRUNK,Elephant Money (TRUNK),0.13764535411782758,230370.96072008,0.0,-0.3193733,4.76166488,-1.93030398,-26.75002596,4.59479816,1.46617146
COSMIC,Cosmic Network,0.0972244540276396,148663.71694402,0.0,2.79167093,-1.29452202,-2.82745379,-65.32472061,59.6652874,26.00240206
PIP,PiP (Hyperliquid),28.715040308546588,1475644.11389687,0.0,-1.18170043,-0.8933144,3.96179146,-51.70693926,-51.70693926,-51.70693926
BNTY,Bounty,0.017957171529804614,975403.78597522,0.0,-3.84538821,31.16970525,37.89703644,248.55791117,358.12926892,358.12926892
POCHITA,Pochita (pochita.com),9.173695706996144e-05,977989.81855168,0.0,-1.28764459,6.93807403,-26.41075738,-57.96823369,-64.44501942,-92.21146288
MICE,Mice (Ordinals),0.0012946265099505038,985384.45301108,0.0,0.70853672,0.09119255,4.71982458,-51.72573313,-40.54622933,-49.68538828
POPCAT,Popcat (ERC),0.0001168590889576205,989190.89208922,0.0,6.9736565,261.6250523,-13.2966168,-78.93428345,203.97978187,20333.37181356
ZEPH,Zephyr Protocol,1.4496229776838085,994396.71254535,0.0,-3.88043089,-3.84120312,-1.20433382,-62.57165687,-35.5222813,1.88372546
BSSB,BitStable,0.12591759396585261,1002759.85768714,0.0,-0.44426221,-7.33383363,-6.7598355,-56.66029411,-9.55478136,-13.22863622
FXC,FUTUREXCRYPTO,1.8478158131623514,1005791.61456027,0.0,-0.03185126,0.01076897,2.48082826,4.82084297,67.80880001,87.52537546
TOMA,Tomarket,1.3094330294827506e-05,1007522.03318,0.0,-0.59097869,-4.07776018,-22.51826104,-20.74365904,-20.74365904,-20.74365904
TRAI,Trackgood AI,0.002633622770262994,1009532.24856353,0.0,9.7545115,297.34358858,297.34358858,297.34358858,297.34358858,297.34358858
BNBX,Stader BNBx,799.8011729446214,1014155.24055723,0.0,-1.29087086,2.95132867,4.44716709,-2.44867083,22.21649076,26.2119911
USDM,Mountain Protocol,0.9996984153883127,1018499.48090414,0.0,-0.01408052,0.02716723,0.16195754,-0.04220258,-0.02854275,-0.02407234
PNIC,Phoenic,0.01238690735106315,1025973.21398817,0.0,-2.01855138,-64.92615922,-70.19382461,-69.45605468,-84.28102523,-91.08206457
OCEAN,Ocean Protocol,0.7161435597854551,1026738.7863407,0.0,-0.76775136,3.50503735,28.92723254,-20.03739772,17.60260763,16.24321414
ONUS,ONUS,0.8208935973456221,1042074.51133148,0.0,-0.17079936,-0.87886704,-2.94569519,34.16019882,41.33393625,35.48924587
LWFI,Liberty world financial (libertyworldfinancial.net),2.357187187937364e-05,1045328.54609164,0.0,0.02064855,990.26937497,-77.02867927,-15.69173899,-15.69173899,-15.69173899
MEME,Memetic / PepeCoin,0.011435292872823643,1045921.16428235,0.0,0.00283283,0.50819648,7.19886853,-36.91144481,1.85593561,14.40984401
CCO2,Carbon Capture,4.444881129653065,1047195.49820164,0.0,-2.78495234,12.81545254,39.14436109,750.77517307,750.77517307,750.77517307
TARDI,Tardi,0.030122117687338176,1051909.20445584,0.0,0.2373744,22.24615116,19.76048372,19.76048372,19.76048372,19.76048372
XBG,XBorg,0.3300281275029808,1052976.09113736,0.0,-1.62698896,-3.89670293,-7.60368546,29.23893995,26.4166302,255.26874946
MSTR,MSTR,0.841137010867209,1059530.9898204,0.0,8.06031076,182.60589119,879754.5493686,73737.68010695,969589.85192072,969589.85192072
XMONEY,X Money,0.37454897985409946,1066790.67842318,0.0,4.18283957,-20.88818835,-20.88818835,-20.88818835,-20.88818835,-20.88818835
BIG,BIG,0.023074995018547092,1067185.59050816,0.0,-0.76267988,-0.57948151,20.27724811,-32.06083445,47.78288557,47.78288557
BBSOL,Bybit Staked SOL,229.4068830966495,1083272.69893587,0.0,0.12917253,2.25655861,14.85527795,-8.10195693,13.46388964,18.15551504
PGC,PiggyPiggy,0.000738603162191302,1090075.67324499,0.0,-1.05702923,-10.31528444,17.24651492,-46.47504387,-73.6407721,-73.6407721
BBQ,BBQCOIN,0.040524920364921946,1090245.25731946,0.0,0.55361029,-2.85906978,15.87247782,25.18760583,-0.12559405,-19.03688109
CROW,Crow Computer,0.0009200522610241438,1091867.97149881,0.0,9.64799157,-45.10026613,-51.8574173,-51.8574173,-51.8574173,-51.8574173
PINS,PINs Network Token,0.014306650010204784,1097089.41617958,0.0,-0.18394285,3.75928192,13.57594771,63.07947519,67.3424359,102.31929089
STARS,STARS,0.0004958594608709098,1104100.83878516,0.0,-0.29067103,19.39006736,33.52093567,-73.76008721,-73.76008721,-73.76008721
BRO,Neurobro,0.02041722055288556,1106428.65283068,0.0,6.29825932,1.00581792,13.29790325,368.34114777,368.34114777,368.34114777
$mfer,mfercoin,0.022748355652367765,971752.65263017,0.0,-0.05158625,6.30151285,33.48527703,-33.64324522,25.01055946,-5.71165877
SNSY,Sensay,0.0068807682014240335,969083.54403135,0.0,-0.27945304,-2.92349958,29.03279953,-25.88927501,392.32865042,337.24632842
RBNT,Redbelly Network,0.21265697424473806,964463.23463481,0.0,0.07735803,-6.65447098,-45.10710096,-23.6804894,-23.6804894,-23.6804894
GRAIL,Camelot Token,1096.412684101893,875083.95116331,0.0,-0.28531428,3.84919068,18.36602584,-42.3538019,14.18535304,28.96004147
$MYST,MYST,0.05975739986036808,844404.39563695,0.0,0.99031728,-7.10783348,-7.10783348,-7.10783348,-7.10783348,-7.10783348
PT,Phemex Token,1.3080897391884556,845839.06127715,0.0,-0.3543704,6.78392168,10.08815174,0.05032394,-1.99535443,11.62217305
ZCD,ZChains,0.24568940253425284,846027.58929325,0.0,0.28090571,-3.0035863,-0.42275781,-1.32480018,-1.94096183,-2.10835476
PARAM,Param,0.007679055917268406,849051.2791115,0.0,0.21474826,-2.91419645,-0.47622306,-35.58483004,-23.70782804,1.47434924
TITANX,TitanX,5.436089186557532e-07,853782.3308605,0.0,-0.05074972,-4.86892021,35.92063255,-9.38775363,-43.62315273,-43.50919037
HIT,HitBTC Token,0.2990693347923365,855361.80981994,0.0,-0.59934235,1.84015663,6.53185306,-1.98882593,36.77629115,37.78086421
DOLLAR,Dollar,0.00034150265986835395,861048.69790723,0.0,-1.29864887,-0.91471522,-4.48000782,-8.80928519,-79.65598829,-50.95086621
DARAM,Daram,1.3988837680183906e-05,864730.7097751,0.0,4.47728966,-7.80114339,-14.35350185,-64.44507118,-73.99045245,-73.99045245
LUM,Luminous,11.738422593335628,869849.76533593,0.0,-1.30553266,-20.21450756,53.87345423,-45.50608898,-81.26967693,-81.26967693
CLUB,BOYS,0.00026259784618651153,870574.37609082,0.0,0.03525421,2.88499206,14.87104435,-19.15707286,-70.10552624,-72.65982617
PEPE,PepePAD,2.117578495997557e-05,872804.57770073,0.0,-0.54219325,-0.84315314,16.42674247,-16.70963163,95.26425924,123.81551734
R/SNOOFI,r/snoofi,0.0017123819121567215,873199.81149185,0.0,-0.27174085,10.25363644,16.82151723,-70.1634514,-71.17852432,-81.99408672
QTLX,Quantlytica,0.1995631687285481,873625.68287755,0.0,-0.36009187,7.7400082,45.28753351,283.04413786,102.6180258,254.35920575
DIS,DisChain,0.02706954561027447,882061.22321389,0.0,0.41009027,3.11944765,49.85940248,15.76166568,436.71263117,302.54851807
PUMP,2024PUMP,5.845043267085531e-07,958637.35856906,0.0,-0.80326722,3.42776218,2.12717777,-19.51331103,4.50427196,1191.53119954
GLUTEU,Gluteus Maximus by Virtuals,0.009010443607606443,885113.57633596,0.0,-3.74593081,44.46235892,77.79089525,212.98707871,212.98707871,212.98707871
PEPE,Based Pepe,3.4419551123945764e-07,891929.27442631,0.0,0.14990359,8.43537521,40.41858243,96.58283776,558.84701177,1011.11218086
NARS,Num ARS v2,0.0008467625998257315,899743.82887021,0.0,-0.26959338,0.52714875,1.52207137,-8.95102999,-3.92257551,-0.58841907
wxDai,Wrapped XDAI,1.0001534984321356,909991.81559328,0.0,0.00905158,0.00530003,0.00995366,-0.00215324,0.05405207,-0.1021889
BITCOIN,HarryPotterObamaSonic10Inu 2.0,0.0020696816763060037,912823.67427754,0.0,-5.01945163,546.1931274,125.48851364,-81.00330949,277355.29137999,277355.29137999
AKITA,AKITA-BSC,0.004115089085239919,915867.42172414,0.0,4.09067411,-25.27928812,-54.79634379,-68.08878141,-68.08878141,-68.08878141
TUBES,TUBES,2.1483453237670656,920694.80886245,0.0,0.02502898,0.00507901,-16.05645931,-38.46221919,-26.07770208,329.89630569
BODEN,Jeo Boden,0.0035713492609214647,921201.01420826,0.0,-1.04832713,17.70698273,12.01127236,-11.72661676,38.42537029,-62.3536686
LMEOW,lmeow,0.04208986900386481,924578.64258386,0.0,-1.99836268,-8.65531119,42.34958413,-48.7826148,135.33833356,111.53267905
MUSIC,Music by Virtuals,0.015592872658000871,924688.04768549,0.0,5.71822904,-10.98138644,-47.34493354,-35.31318932,-35.31318932,-35.31318932
MEDUSA,MEDUSA (medusaonsol.xyz),0.0003897716133218892,938742.21175682,0.0,1.7910746,2.49064839,8.60372693,-27.86623319,-12.67890427,-98.20810899
OPAI,Optopia,0.0014141854853441133,945345.49174483,0.0,0.28062466,-19.41397273,128.38124387,112.87043509,112.87043509,112.87043509
USTC,Terra Classic USD (Wormhole),0.02131101209869077,957369.19500197,0.0,-0.04315535,-1.73494086,9.09809318,-27.79037875,-7.83762632,0.07434115
TURT,TurtSat,0.0030932006204332624,1108079.13040192,0.0,-0.79439684,-0.82853328,3.93625114,-42.07801149,93.97817041,49.58824884
COCA,COCA,0.1931159494243971,1116056.01819273,0.0,-0.81746565,0.37494376,4.82883334,-29.02323818,-29.02323818,-29.02323818
SNS,Sonorus,0.01028684009102963,1119648.07246729,0.0,-1.24754957,3.16047616,3.04685865,-44.71987346,-40.82306751,-54.38098811
MEME,TRUMP MEME (trumpmeme.net),2.6578935893525586e-05,1336809.00620986,0.0,33.06219466,441.21378787,683.02725911,-83.78015158,38.92986761,3063.62578123
XMW,Morphware,0.130906243904555,1279921.31358272,0.0,5.54375804,-7.7478141,-5.82927646,2.48818627,331.92276364,331.92276364
FMB,Flappymoonbird,0.019400271246870156,1286179.83329783,0.0,1.42021292,2.17118167,3.35535131,-27.12757444,55.11992442,8.89194827
MYSTERY,Mystery,1.7244770176042596e-08,1288102.12790794,0.0,5.14159275,21.80151899,-39.98006915,96.18926906,96.18926906,96.18926906
MEOW,Meow,0.0022389004779296002,1288481.05508391,0.0,0.03723245,2.64382078,21.24094484,71.56352948,42.13203379,42.13203379
DGE,Dept. of Gov. Efficiency,0.0013056721629167546,1288643.14633659,0.0,64.26233133,96.6977519,96.6977519,96.6977519,96.6977519,96.6977519
AURK,Aurk AI,0.07083677348392345,1289554.22174196,0.0,-7.6979214,-21.7752744,50.37179249,50.37179249,50.37179249,50.37179249
AVERY,Avery Games,0.0888420535521325,1301723.92164778,0.0,0.03476388,1.25499534,9.74769238,-11.41329598,-11.41329598,-11.41329598
GHO,GHO,0.9993730940327801,1306661.42832247,0.0,0.0,0.02132118,0.14579316,0.25476838,0.11068544,0.1569975
SERSH,Serenity,0.1422905330948017,1312278.98447497,0.0,1.34410543,11.56592814,78.18004495,28.63288282,53.87629765,78.96938147
BLUB,BLUB,6.9381538761819e-08,1312420.98739929,0.0,-1.04036389,-3.65991363,-5.59276506,-60.54473885,-22.41990428,-45.04695457
M3M3,M3M3,0.07878896379641066,1322303.06655949,0.0,0.13529292,-7.22341111,7.3265461,-31.35203366,-47.77159206,-47.77159206
MCN,MCNCOIN,3.0051548440338682,1332282.98286868,0.0,0.04877471,26.65102218,25.21214407,197.05013782,233.36017939,162.38917887
SAGE,0xsim by Virtuals,0.006040051535649508,1333925.01952146,0.0,-4.2491594,9.03687382,6.168401,6.168401,6.168401,6.168401
NEIRO,Neiro Solana (neirobropump.com),0.003352567530114491,1343135.4938888,0.0,-0.90583406,-3.06210969,-15.31930146,89.21478596,-13.0826248,-33.34390385
FOG,FOGNET,0.07309452157602808,1271098.8644314,0.0,-0.28190597,-0.0765763,-33.59150939,-57.5037402,-79.20488456,-16.92564908
PORT,Port Finance,0.00012106563390458377,1348097.6340934,0.0,0.00671553,-3.1514666,4.51774399,-75.32424934,-96.54702827,-96.53929246
FLIP,Chainflip,1.2301416349084573,1350044.64086007,0.0,0.7535294,12.20345572,22.12967648,-51.75215309,-0.51345756,25.52410277
PLENA,Plena Finance,0.018946260808765235,1360690.36728018,0.0,0.10228497,3.33856975,8.25213152,-28.98226308,-62.77096341,-62.77096341
KTT,K-Tune,0.00023725889613104576,1361587.03110473,0.0,-0.27547852,-51.32476126,-55.32155916,-54.27377834,-54.97075206,-60.82435844
KIKI,KIKICat,0.0738057234368283,1361951.64997061,0.0,-1.43059026,4.21219482,24.47612183,-23.21303718,-23.21303718,-23.21303718
TYBG,Base God,0.00021725310336174013,1377876.78646958,0.0,11.18104705,33.55520652,79.36875506,-18.04701333,121.231389,85.64756543
XFI,CrossFi,0.6055851173538811,1411254.45109622,0.0,0.0584948,0.84353259,-2.14536783,-21.0564952,-21.35706052,-20.21931817
CWT,CoinW Token,0.0492646641790128,1419581.51695873,0.0,-0.01129357,0.91210986,7.70259582,-7.35618438,21.92949612,40.38454155
MOODENG,Moo Deng (moodeng.sbs),5.522766985519847e-08,1424807.45203726,0.0,-35.15227949,-99.46223501,-99.99335769,-99.99923341,391.51631754,391.51631754
RZ,RZcoin,13.609311016255907,1445766.92830609,0.0,0.00086407,3.01042758,-2.55936479,116.59008165,116.59008165,116.59008165
ZEX,Zeta,0.09989246337129516,1448415.46784254,0.0,0.42537966,-1.41870918,25.38398073,14.83304295,120.03261763,154.44347786
PAI,Panther Ai,0.08078023498921301,1449333.22972433,0.0,-0.58128486,-3.19382882,-9.05475217,-12.73686545,12.40637945,12.40637945
SNIFT,StarryNift,0.047699112633061,1456245.51093774,0.0,-2.02802281,4.46964314,43.12500821,107.85460107,61.51029883,86.28112341
GGP,Geegoopuzzle,4.699431698512992,1278371.08366656,0.0,0.15996342,0.54003737,3.73063955,7.32472443,8.54839335,7.71626255
SWGT,SmartWorld Global,0.2085567064066917,1270698.39749438,0.0,0.02338659,3.66305511,6.13056285,50.15630397,3.52144202,6.04019194
SENSUS,Sensus,0.009831437801269792,1121547.3559924,0.0,8.0808604,23.07795396,142.4047472,63.14992957,70.16515562,70.16515562
AGENT,Agents AI,0.01345457714959553,1195366.64057007,0.0,7.90789145,83.79925851,283.36062462,67.16178369,671.29168647,671.29168647
STAGE,STAGE,0.0013980826658210616,1123371.75828372,0.0,-0.44708959,-10.07839585,-14.96506384,-58.9495944,-58.9495944,-58.9495944
CATANA,Catana,0.011252282680133023,1123848.48712547,0.0,1.31243661,28.52951877,4.57925659,-67.30955337,-33.51117762,-28.99606645
RATS,rats (Ethereum),0.0001730143787539224,1126275.16777321,0.0,10.97456011,487.65525802,-74.96572237,5632.10002152,5632.10002152,5632.10002152
FARTCOIN,Based Fartcoin,0.0001443756790277154,1129583.80587743,0.0,0.07357651,-8.4031589,-33.24663237,451.54510363,451.54510363,451.54510363
TKX,Tokenize Xchange,46.267443724501504,1135619.77933359,0.0,1.20614667,5.66818582,63.945075,176.66410524,355.46769513,477.97212341
BITBEDR,Bitcoin EDenRich,116.28462309738006,1142259.74372982,0.0,0.00443195,0.88913321,7.35974492,9.59194187,59.51584051,8.67380933
TITS,We Love Tits,0.08206850709403851,1143341.90686116,0.0,0.28344131,-7.62399861,-22.95521314,-63.91637948,-4.23544476,503.40274167
ALPHA,PolyAlpha Finance,0.09026808006412769,1149864.5678356,0.0,0.32758171,0.46002177,8.98009989,-30.17064934,26.53531329,47.99904221
MAJOR,Major Frog,0.05012207006540703,1153993.87667563,0.0,4.38832398,16.41535651,79.63633182,49.10182759,-21.50940093,-21.50940093
PHNIX,Phoenix,7.495941469220287e-05,1157093.38216198,0.0,-0.57540877,-21.14578017,-28.60098295,-5.03094263,-5.03094263,-5.03094263
SIMPSONAI,Simpson AI Agent,6.83800904777e-13,1163290.95159963,0.0,-12.68710211,-94.67336228,-93.23224845,-93.23224845,-93.23224845,-93.23224845
SBR,STRATEGIC BITCOIN RESERVE,0.9411051687562695,1171535.36421952,0.0,1.30623885,2.73918064,61.81881937,-7.94535908,218.8093306,218.8093306
DOGECAST,Dogecast,0.02822464867030882,1177205.74910368,0.0,0.93588253,-6.50523955,93.32233997,161.27718487,262.86289141,262.86289141
SOLARIS,Solaris AI,0.01290562408168624,1215590.15337294,0.0,-2.4878886,58.58333749,19.27394447,-1.40524051,-1.40524051,-1.40524051
FUD,FUD,2.496602120763686e-07,1263958.45933297,0.0,-0.90681067,2.40131371,25.15871588,-40.13221145,-49.23718502,-65.48582222
TOX,TOX,0.003039153527540023,1217174.02547253,0.0,0.14244036,-0.00577324,-9.50395835,-66.41603273,-82.87415873,-96.69055562
CAW,CAW(A Hunters Dream),6.400849431654563e-08,1217179.6520774,0.0,0.00564265,0.70231814,9.51505638,-15.49512194,-6.23534899,26.52496089
UAI,AImerica,0.0214823922822556,1227978.78170897,0.0,-1.12905557,-0.86930516,16.25811868,66.80386448,66.80386448,66.80386448
TRUMP,PEPE,6.858623910899079e-06,1231971.3222916,0.0,14.39591077,315.59227925,107.32629958,5154.27507495,-7.65468705,-95.07034489
NAVAL,PATCHWORK NAVAL,0.004708041291494481,1232435.1704211,0.0,-3.61525518,42.09754973,157.70321884,-4.0857129,-24.57163835,-24.57163835
BOME,BOME AI,0.2111838009207399,1235596.31514135,0.0,-7.54709055,327.9419795,-66.88170572,742482.41306821,10894612393.176727,10894612393.176727
4EVER,4EVERLAND,0.006029640767144308,1244048.51683177,0.0,0.10605478,-0.59154273,0.55607929,0.61532851,0.61532851,0.61532851
REDO,Resistance Dog,0.18989869373564144,1245090.10254284,0.0,0.27461141,-4.94251845,3.64121069,-46.13955634,-30.91304626,-27.89897248
CATS,Cats (catshouse.live),2.2872982292891352e-05,1246144.92220923,0.0,0.09842633,0.47902219,-5.46462866,-46.9758416,-30.41056607,-83.74413001
USA,American Coin,2.1743464269048605e-06,1248221.41529167,0.0,-1.32814108,15.84615561,79.58175532,-19.30444858,27.10265857,52.01420812
ZKGPT,ZKGPT,0.0022115352727542343,1252102.54125822,0.0,6.23633497,-8.33216,-8.33216,-8.33216,-8.33216,-8.33216
